"row","math_score","WEALTH","ST28Q01"
"5822",467.665484210526,4.88,"26-100 books "
"5823",545.042668421053,3.78,"201-500 books "
"5824",320.880857894737,1.35,"11-25 books "
"5825",217.733126315789,-1.42,"0-10 books "
"5826",412.041144736842,0.9,"26-100 books "
"5827",573.57637631579,1.96,"More than 500 books"
"5828",479.349536842105,2.37,"26-100 books "
"5829",613.425189473684,3.25,"26-100 books "
"5830",553.369110526316,1.74,"201-500 books "
"5831",666.520031578947,0.71,"201-500 books "
"5832",451.303694736842,0.73,"26-100 books "
"5833",563.4912,2.78,"101-200 books "
"5834",423.102057894737,1.46,"More than 500 books"
"5835",491.652652631579,0.96,"0-10 books "
"5836",415.644755263158,1.66,"0-10 books "
"5837",604.824086842105,1.14,"11-25 books "
"5838",537.757552631579,1.89,"26-100 books "
"5839",628.655471052632,0.84,"201-500 books "
"5840",285.271113157895,1.19,"0-10 books "
"5841",541.644055263158,2.31,"101-200 books "
"5842",613.921257894737,0.71,"0-10 books "
"5843",483.879684210526,3.05,"101-200 books "
"5844",411.692671052632,2.08,"26-100 books "
"5845",557.157215789474,3.2,"26-100 books "
"5846",597.600460526316,-0.33,"11-25 books "
"5847",437.467302631579,2.16,"0-10 books "
"5848",625.338836842105,2.31,"More than 500 books"
"5849",370.937852631579,0.87,"0-10 books "
"5850",383.511523684211,-1.42,"0-10 books "
"5851",322.332139473684,0.18,"11-25 books "
"5852",307.257647368421,1.58,"11-25 books "
"5853",456.965339473684,1.26,"11-25 books "
"5854",504.849505263158,1.27,"26-100 books "
"5855",645.267339473684,1.4,"101-200 books "
"5856",533.637389473684,1.89,"More than 500 books"
"5857",568.459989473684,2.44,"101-200 books "
"5858",566.201081578947,2.35,"26-100 books "
"5859",454.218568421053,0.18,"0-10 books "
"5860",477.414497368421,1.19,"26-100 books "
"5861",597.083910526316,0.94,"26-100 books "
"5862",639.527802631579,1.2,"26-100 books "
"5863",561.080586842105,2.84,"101-200 books "
"5864",467.132523684211,1.74,"101-200 books "
"5865",449.729423684211,2.19,"201-500 books "
"5866",381.801965789474,-0.93,"11-25 books "
"5867",429.932115789474,2.78,"26-100 books "
"5868",414.144271052632,1.61,"11-25 books "
"5869",447.991160526316,2.15,"0-10 books "
"5870",402.767686842105,1.58,"26-100 books "
"5871",359.626847368421,0.62,"26-100 books "
"5872",597.1536,2.13,"201-500 books "
"5873",551.794836842105,2.33,"26-100 books "
"5874",533.313515789474,2.46,"26-100 books "
"5875",603.315405263158,2.92,"101-200 books "
"5876",324.172897368421,1.64,"0-10 books "
"5877",413.615423684211,0.34,"26-100 books "
"5878",565.336052631579,3.08,"101-200 books "
"5879",456.182307894737,1.4,"11-25 books "
"5880",660.099955263158,1.71,"26-100 books "
"5881",343.470047368421,-0.1,"26-100 books "
"5882",443.715207894737,0.16,"26-100 books "
"5883",425.67665,2.13,"11-25 books "
"5884",629.270418421053,1.61,"201-500 books "
"5885",544.358042105263,2.57,"101-200 books "
"5886",478.849392105263,1.71,"11-25 books "
"5887",373.889605263158,1.59,"101-200 books "
"5888",376.911052631579,-0.19,"101-200 books "
"5889",392.641497368421,1.34,"0-10 books "
"5890",472.503081578947,1.18,"11-25 books "
"5891",506.1614,1.7,"11-25 books "
"5892",353.473242105263,1.39,"26-100 books "
"5893",452.820571052632,0.16,"11-25 books "
"5894",495.469457894737,1.4,"26-100 books "
"5895",346.393102631579,1.51,"201-500 books "
"5896",541.0701,2.07,"201-500 books "
"5897",514.422236842105,2.93,"201-500 books "
"5898",540.393657894737,0.76,"0-10 books "
"5899",354.965518421053,1.26,"11-25 books "
"5900",500.450547368421,2.67,"11-25 books "
"5901",599.601105263158,1.96,"201-500 books "
"5902",450.877328947368,3.4,"26-100 books "
"5903",565.39755,2.85,"201-500 books "
"5904",535.027176315789,1.03,"101-200 books "
"5905",540.881510526316,2.99,"11-25 books "
"5906",523.794076315789,2.91,"101-200 books "
"5907",522.535486842105,2.73,"11-25 books "
"5908",405.022497368421,1.08,"0-10 books "
"5909",405.108607894737,2.44,"0-10 books "
"5910",653.327292105263,1.17,"201-500 books "
"5911",497.453697368421,2.17,"More than 500 books"
"5912",485.761426315789,-0.97,"0-10 books "
"5913",330.83075,3.33,"11-25 books "
"5914",513.315331578947,3.25,"26-100 books "
"5915",502.787357894737,2.04,"101-200 books "
"5916",515.877621052632,3.2,"101-200 books "
"5917",500.343955263158,1.67,"101-200 books "
"5918",516.709857894737,1.71,"101-200 books "
"5919",418.756402631579,3.24,"26-100 books "
"5920",416.501581578947,2.11,"26-100 books "
"5921",634.460610526316,0.97,"101-200 books "
"5922",559.067647368421,2.16,"101-200 books "
"5923",536.703955263158,2.72,"26-100 books "
"5924",479.447944736842,1.58,"11-25 books "
"5925",462.442497368421,1.86,"101-200 books "
"5926",333.462739473684,2.05,"11-25 books "
"5927",492.903052631579,3.05,"26-100 books "
"5928",523.396410526316,1.65,"0-10 books "
"5929",408.933594736842,1.54,"26-100 books "
"5930",429.956707894737,1.16,"0-10 books "
"5931",423.8441,0.62,"11-25 books "
"5932",418.7359,2.15,"11-25 books "
"5933",486.979026315789,2.79,"11-25 books "
"5934",520.288865789474,2.32,"0-10 books "
"5935",635.854497368421,1.58,"0-10 books "
"5936",384.192076315789,0.2,"0-10 books "
"5937",417.087834210526,1.16,"11-25 books "
"5938",599.7159,1.61,"26-100 books "
"5939",383.035968421053,2.45,"101-200 books "
"5940",251.510313157895,2.94,"101-200 books "
"5941",392.375021052632,0.71,"0-10 books "
"5942",421.945952631579,0.96,"26-100 books "
"5943",308.274365789474,1.65,"0-10 books "
"5944",618.496478947368,2.15,"26-100 books "
"5945",314.259884210526,0.75,"0-10 books "
"5946",360.93055,1.11,"0-10 books "
"5947",535.100973684211,3.15,"More than 500 books"
"5948",468.255839473684,5.12,"101-200 books "
"5949",400.931042105263,2.43,"26-100 books "
"5950",509.810102631579,2.48,"11-25 books "
"5951",506.370478947368,2.43,"101-200 books "
"5952",467.731068421053,1.64,"26-100 books "
"5953",310.369289473684,1.39,"0-10 books "
"5954",344.839323684211,2.94,"More than 500 books"
"5955",603.4261,2.14,"More than 500 books"
"5956",610.514421052632,1.87,"26-100 books "
"5957",405.662071052632,2.1,"26-100 books "
"5958",632.701847368421,1.92,"More than 500 books"
"5959",386.537081578947,1.38,"11-25 books "
"5960",535.371560526316,1.02,"26-100 books "
"5961",500.643244736842,2.41,"26-100 books "
"5962",572.801552631579,2.37,"11-25 books "
"5963",586.088586842105,2.91,"26-100 books "
"5964",347.717294736842,2.45,"0-10 books "
"5965",495.403857894737,2.76,"101-200 books "
"5966",307.819302631579,0.84,"11-25 books "
"5967",605.164360526316,3.33,"101-200 books "
"5968",325.210118421053,2.39,"More than 500 books"
"5969",532.829763157895,1.32,"More than 500 books"
"5970",376.706068421053,3.2,"101-200 books "
"5971",711.140844736842,2.22,"201-500 books "
"5972",391.555092105263,2.72,"201-500 books "
"5973",702.318368421053,1.17,"26-100 books "
"5974",559.465315789474,3.91,"201-500 books "
"5975",500.840023684211,2.89,"11-25 books "
"5976",294.876631578947,0.15,"11-25 books "
"5977",543.378207894737,0.88,"26-100 books "
"5978",518.517794736842,0.43,"0-10 books "
"5979",296.340228947368,3.93,"11-25 books "
"5980",435.59375,0.88,"11-25 books "
"5981",422.839676315789,1.29,"0-10 books "
"5982",331.474407894737,0.49,"11-25 books "
"5983",305.642373684211,-0.29,"0-10 books "
"5984",399.569944736842,0.54,"11-25 books "
"5985",618.1931,1.97,"11-25 books "
"5986",450.676444736842,4.91,"More than 500 books"
"5987",431.608868421053,1.72,"26-100 books "
"5988",336.598994736842,1.02,"0-10 books "
"5989",495.744139473684,1.96,"26-100 books "
"5990",648.145307894737,2.22,"More than 500 books"
"5991",569.804686842105,2.73,"26-100 books "
"5992",633.271707894737,1.12,"26-100 books "
"5993",483.756689473684,2.16,"201-500 books "
"5994",481.551060526316,0.31,"0-10 books "
"5995",619.455810526316,2.72,"101-200 books "
"5996",480.907421052632,2.94,"26-100 books "
"5997",375.193307894737,2.44,"101-200 books "
"5998",597.313484210526,2.78,"More than 500 books"
"5999",556.993221052632,1.64,"26-100 books "
"6000",389.275673684211,2.15,"26-100 books "
"6001",345.241097368421,2.43,"0-10 books "
"6002",354.834326315789,0.38,"26-100 books "
"6003",460.773928947368,-0.48,"0-10 books "
"6004",618.406292105263,2.99,"More than 500 books"
"6005",366.251910526316,2.27,"26-100 books "
"6006",533.5677,1.12,"11-25 books "
"6007",328.936707894737,-0.04,"0-10 books "
"6008",360.012210526316,0.31,"26-100 books "
"6009",460.380373684211,1.96,"0-10 books "
"6010",377.493221052632,3.2,"11-25 books "
"6011",574.318434210526,2.43,"26-100 books "
"6012",394.453560526316,1.28,"201-500 books "
"6013",595.800710526316,0.59,"201-500 books "
"6014",432.387807894737,1.64,"0-10 books "
"6015",562.031713157895,2.16,"201-500 books "
"6016",592.566057894737,2.44,"201-500 books "
"6017",430.895534210526,-1,"0-10 books "
"6018",538.204418421053,1.44,"26-100 books "
"6019",528.484110526316,2.09,"11-25 books "
"6020",286.168939473684,0.52,"0-10 books "
"6021",442.759984210526,1.6,"26-100 books "
"6022",376.566689473684,1.4,"11-25 books "
"6023",421.470397368421,2.17,"11-25 books "
"6024",641.889215789474,3.42,"26-100 books "
"6025",303.248176315789,0.88,"0-10 books "
"6026",540.061568421053,0.68,"26-100 books "
"6027",396.954355263158,0.34,"26-100 books "
"6028",762.144860526316,1.46,"201-500 books "
"6029",345.733065789474,0.26,"0-10 books "
"6030",497.736581578947,2.31,"11-25 books "
"6031",471.662657894737,2.36,"11-25 books "
"6032",468.030339473684,1.95,"11-25 books "
"6033",573.371402631579,1.64,"26-100 books "
"6034",479.185555263158,-0.31,"0-10 books "
"6035",502.926747368421,1.33,"26-100 books "
"6036",481.448586842105,1.27,"26-100 books "
"6037",453.292034210526,2.19,"26-100 books "
"6038",500.790831578947,1.64,"More than 500 books"
"6039",376.706073684211,0.63,"0-10 books "
"6040",374.717734210526,-1.88,"26-100 books "
"6041",405.858847368421,1.54,"More than 500 books"
"6042",581.447757894737,1.83,"26-100 books "
"6043",344.474471052632,2.39,"26-100 books "
"6044",339.407268421053,2.09,"11-25 books "
"6045",391.755965789474,-1.09,"11-25 books "
"6046",391.087728947368,1.16,"0-10 books "
"6047",267.790115789474,0.02,"11-25 books "
"6048",362.525323684211,0.01,"0-10 books "
"6049",379.916123684211,1.61,"26-100 books "
"6050",495.645734210526,2.73,"26-100 books "
"6051",375.800034210526,0.69,"0-10 books "
"6052",380.375278947368,-1.42,"0-10 books "
"6053",601.987105263158,1.12,"101-200 books "
"6054",525.023981578947,0.42,"26-100 books "
"6055",645.919186842105,0.81,"201-500 books "
"6056",535.105076315789,2.44,"More than 500 books"
"6057",410.339786842105,2.84,"26-100 books "
"6058",573.186915789474,3.2,"26-100 books "
"6059",419.547642105263,1.11,"0-10 books "
"6060",309.422278947368,1.9,"11-25 books "
"6061",462.598294736842,1.24,"0-10 books "
"6062",407.338823684211,-0.31,"11-25 books "
"6063",493.448313157895,2.61,"201-500 books "
"6064",407.699586842105,3.79,"201-500 books "
"6065",545.887213157895,2.16,"26-100 books "
"6066",421.417092105263,3.78,"26-100 books "
"6067",714.687071052632,0.71,"11-25 books "
"6068",490.316168421053,1.89,"26-100 books "
"6069",500.479252631579,2.31,"26-100 books "
"6070",433.232344736842,1.26,"101-200 books "
"6071",515.410252631579,2.92,"101-200 books "
"6072",414.144273684211,0.93,"26-100 books "
"6073",330.523276315789,1.62,"26-100 books "
"6074",600.687518421053,2.96,"201-500 books "
"6075",219.741963157895,0.75,"26-100 books "
"6076",442.013834210526,1.86,"26-100 books "
"6077",379.346257894737,0.53,"201-500 books "
"6078",638.629965789474,2.85,"More than 500 books"
"6079",362.586815789474,0.84,"0-10 books "
"6080",525.864407894737,1.47,"201-500 books "
"6081",517.476489473684,2.44,"26-100 books "
"6082",436.889252631579,2.13,"11-25 books "
"6083",267.154657894737,-0.25,"26-100 books "
"6084",472.121823684211,2.43,"26-100 books "
"6085",355.707571052632,1.18,"0-10 books "
"6086",435.466665789474,3.82,"101-200 books "
"6087",546.502171052632,2.31,"11-25 books "
"6088",563.232921052632,1.81,"26-100 books "
"6089",527.233705263158,1.87,"26-100 books "
"6090",499.093560526316,1.64,"26-100 books "
"6091",533.055239473684,1.15,"26-100 books "
"6092",478.550113157895,1.81,"201-500 books "
"6093",638.351194736842,2.78,"101-200 books "
"6094",594.197734210526,2.05,"11-25 books "
"6095",339.645052631579,0.42,"0-10 books "
"6096",479.361839473684,4.96,"201-500 books "
"6097",407.974263157895,1.28,"11-25 books "
"6098",622.141094736842,2.16,"201-500 books "
"6099",520.182271052632,1.89,"101-200 books "
"6100",376.993055263158,-0.0899999999999999,"0-10 books "
"6101",439.123573684211,1.78,"26-100 books "
"6102",491.923231578947,2.46,"26-100 books "
"6103",329.543463157895,1.38,"11-25 books "
"6104",634.612292105263,2.63,"201-500 books "
"6105",313.251363157895,0.0600000000000001,"11-25 books "
"6106",438.418434210526,-0.54,"26-100 books "
"6107",367.149739473684,3.99,"26-100 books "
"6108",378.862505263158,5.03,"201-500 books "
"6109",436.614578947368,1.86,"More than 500 books"
"6110",464.324255263158,3.14,"0-10 books "
"6111",440.246881578947,-0.04,"26-100 books "
"6112",515.533242105263,1.03,"26-100 books "
"6113",394.679036842105,1.28,"26-100 books "
"6114",450.893728947368,2.57,"26-100 books "
"6115",424.200765789474,1.39,"101-200 books "
"6116",406.395902631579,0.14,"11-25 books "
"6117",427.853578947368,0.29,"26-100 books "
"6118",514.504231578947,2.45,"More than 500 books"
"6119",389.648734210526,1.28,"More than 500 books"
"6120",550.819118421053,2.16,"26-100 books "
"6121",408.913097368421,1.35,"26-100 books "
"6122",396.478786842105,3.2,"201-500 books "
"6123",547.941142105263,2.39,"26-100 books "
"6124",527.340292105263,2.04,"101-200 books "
"6125",551.749739473684,0.36,"26-100 books "
"6126",258.213281578947,0.72,"0-10 books "
"6127",645.976584210526,1.78,"101-200 books "
"6128",421.011221052632,1.05,"26-100 books "
"6129",365.112210526316,0.0700000000000001,"11-25 books "
"6130",405.379168421053,0.2,"26-100 books "
"6131",429.062968421053,1.04,"26-100 books "
"6132",602.507768421053,0.96,"201-500 books "
"6133",308.672028947368,1.86,"0-10 books "
"6134",482.432505263158,3.78,"11-25 books "
"6135",392.682489473684,1.2,"26-100 books "
"6136",492.038023684211,2.39,"11-25 books "
"6137",397.339718421053,2.59,"201-500 books "
"6138",621.034178947368,1.17,"101-200 books "
"6139",618.447297368421,3.77,"101-200 books "
"6140",580.033371052632,1.92,"26-100 books "
"6141",425.324073684211,1.2,"26-100 books "
"6142",415.853842105263,1.53,"101-200 books "
"6143",466.333086842105,0.0900000000000001,"0-10 books "
"6144",601.937921052632,2,"101-200 books "
"6145",346.384910526316,0.41,"26-100 books "
"6146",511.265489473684,2.22,"11-25 books "
"6147",546.182389473684,1.33,"26-100 books "
"6148",303.649947368421,-0.59,"0-10 books "
"6149",421.851668421053,0.49,"0-10 books "
"6150",430.981618421053,2.45,"201-500 books "
"6151",408.007068421053,3.9,"11-25 books "
"6152",363.701931578947,0.59,"26-100 books "
"6153",420.515171052632,-0.75,"0-10 books "
"6154",553.119026315789,3.33,"101-200 books "
"6155",316.637702631579,-0.19,"0-10 books "
"6156",557.243302631579,1.05,"11-25 books "
"6157",623.141421052632,1.77,"101-200 books "
"6158",477.381702631579,1.05,"101-200 books "
"6159",530.640534210526,0.96,"201-500 books "
"6160",635.711005263158,1.92,"26-100 books "
"6161",429.190055263158,3.9,"26-100 books "
"6162",479.689826315789,1.58,"26-100 books "
"6163",384.458563157895,1.12,"0-10 books "
"6164",353.346152631579,0.97,"0-10 books "
"6165",438.832497368421,1.7,"26-100 books "
"6166",447.450005263158,2.61,"26-100 books "
"6167",477.422694736842,2.23,"101-200 books "
"6168",641.155371052632,2.37,"201-500 books "
"6169",554.803992105263,0.45,"201-500 books "
"6170",461.421689473684,1.22,"0-10 books "
"6171",213.366978947368,-0.19,"26-100 books "
"6172",614.909273684211,2.49,"More than 500 books"
"6173",447.613984210526,3.18,"26-100 books "
"6174",668.959336842105,2.9,"11-25 books "
"6175",526.0858,1.92,"26-100 books "
"6176",400.955626315789,2.23,"0-10 books "
"6177",424.241755263158,1.52,"11-25 books "
"6178",517.96845,0.42,"26-100 books "
"6179",455.399271052632,-2.04,"0-10 books "
"6180",444.465442105263,1.77,"101-200 books "
"6181",661.243760526316,2.62,"201-500 books "
"6182",346.954768421053,2.22,"0-10 books "
"6183",564.7047,2.05,"201-500 books "
"6184",513.639194736842,2.78,"26-100 books "
"6185",462.877071052632,2.78,"11-25 books "
"6186",640.208355263158,1.58,"0-10 books "
"6187",412.102628947368,1.05,"0-10 books "
"6188",493.374523684211,1.77,"101-200 books "
"6189",569.382418421053,1.12,"0-10 books "
"6190",487.015928947368,2.31,"201-500 books "
"6191",442.296718421053,1.35,"101-200 books "
"6192",359.725244736842,2.23,"101-200 books "
"6193",421.933655263158,1.28,"0-10 books "
"6194",608.813060526316,1.64,"More than 500 books"
"6195",616.504047368421,2.51,"More than 500 books"
"6196",287.263565789474,2.3,"0-10 books "
"6197",482.953155263158,3.2,"More than 500 books"
"6198",626.38425,2.45,"11-25 books "
"6199",490.480152631579,1.68,"26-100 books "
"6200",585.613028947368,2.78,"201-500 books "
"6201",452.205626315789,1.89,"More than 500 books"
"6202",371.036231578947,2.13,"11-25 books "
"6203",431.563781578947,-0.31,"26-100 books "
"6204",695.648202631579,1.72,"101-200 books "
"6205",516.845142105263,1.58,"101-200 books "
"6206",365.641068421053,-1.16,"11-25 books "
"6207",369.847318421053,1.26,"26-100 books "
"6208",587.597263157895,2.79,"101-200 books "
"6209",681.34445,2.46,"26-100 books "
"6210",318.351360526316,0.73,"26-100 books "
"6211",589.507718421053,2.78,"26-100 books "
"6212",311.176936842105,0.29,"0-10 books "
"6213",612.424873684211,2.43,"101-200 books "
"6214",598.399881578947,2.16,"101-200 books "
"6215",413.607223684211,2.92,"101-200 books "
"6216",519.272155263158,2.02,"101-200 books "
"6217",397.651294736842,2.43,"201-500 books "
"6218",489.389644736842,1.11,"11-25 books "
"6219",621.038289473684,3.33,"More than 500 books"
"6220",490.439160526316,2.22,"26-100 books "
"6221",550.765828947368,2.01,"26-100 books "
"6222",443.034660526316,0.68,"0-10 books "
